,Date,Hour,load,T
790,2004-02-02,23,,18.0
791,2004-02-02,24,,16.333333333
792,2004-02-03,1,,14.0
793,2004-02-03,2,,14.0
794,2004-02-03,3,,13.333333333
795,2004-02-03,4,,13.333333333
796,2004-02-03,5,,12.0
797,2004-02-03,6,,16.0
798,2004-02-03,7,,14.333333333
799,2004-02-03,8,,15.0
800,2004-02-03,9,,16.0
801,2004-02-03,10,,22.0
802,2004-02-03,11,,25.0
803,2004-02-03,12,,26.666666667
804,2004-02-03,13,,28.333333333
805,2004-02-03,14,,29.333333333
806,2004-02-03,15,,30.333333333
807,2004-02-03,16,,31.333333333
808,2004-02-03,17,,32.0
809,2004-02-03,18,,31.0
810,2004-02-03,19,,30.333333333
811,2004-02-03,20,,30.0
812,2004-02-03,21,,30.333333333
813,2004-02-03,22,,31.0
814,2004-02-03,23,,32.0
815,2004-02-03,24,,31.666666667
816,2004-02-04,1,,32.333333333
817,2004-02-04,2,,32.666666667
818,2004-02-04,3,,34.0
819,2004-02-04,4,,34.333333333
820,2004-02-04,5,,32.666666667
821,2004-02-04,6,,31.0
822,2004-02-04,7,,30.333333333
823,2004-02-04,8,,29.666666667
824,2004-02-04,9,,32.333333333
825,2004-02-04,10,,35.333333333
826,2004-02-04,11,,36.333333333
827,2004-02-04,12,,35.666666667
828,2004-02-04,13,,36.666666667
829,2004-02-04,14,,37.333333333
830,2004-02-04,15,,37.333333333
831,2004-02-04,16,,36.0
832,2004-02-04,17,,34.666666667
833,2004-02-04,18,,32.333333333
834,2004-02-04,19,,30.333333333
835,2004-02-04,20,,29.0
836,2004-02-04,21,,27.666666667
837,2004-02-04,22,,27.666666667
838,2004-02-04,23,,26.666666667
839,2004-02-04,24,,26.0
840,2004-02-05,1,,25.333333333
841,2004-02-05,2,,24.333333333
842,2004-02-05,3,,24.0
843,2004-02-05,4,,24.0
844,2004-02-05,5,,22.666666667
845,2004-02-05,6,,22.666666667
846,2004-02-05,7,,21.666666667
847,2004-02-05,8,,21.333333333
848,2004-02-05,9,,21.333333333
849,2004-02-05,10,,22.0
850,2004-02-05,11,,24.333333333
851,2004-02-05,12,,26.333333333
852,2004-02-05,13,,27.333333333
853,2004-02-05,14,,28.666666667
854,2004-02-05,15,,29.666666667
855,2004-02-05,16,,29.666666667
856,2004-02-05,17,,28.666666667
857,2004-02-05,18,,28.0
858,2004-02-05,19,,26.333333333
859,2004-02-05,20,,25.0
860,2004-02-05,21,,24.333333333
861,2004-02-05,22,,24.0
862,2004-02-05,23,,22.666666667
863,2004-02-05,24,,23.0
864,2004-02-06,1,,23.0
865,2004-02-06,2,,22.666666667
866,2004-02-06,3,,22.0
867,2004-02-06,4,,21.666666667
868,2004-02-06,5,,20.666666667
869,2004-02-06,6,,22.0
870,2004-02-06,7,,22.0
871,2004-02-06,8,,22.0
872,2004-02-06,9,,22.666666667
873,2004-02-06,10,,23.0
874,2004-02-06,11,,24.0
875,2004-02-06,12,,23.666666667
876,2004-02-06,13,,22.666666667
877,2004-02-06,14,,24.333333333
878,2004-02-06,15,,26.666666667
879,2004-02-06,16,,28.0
880,2004-02-06,17,,26.666666667
881,2004-02-06,18,,27.333333333
882,2004-02-06,19,,27.333333333
883,2004-02-06,20,,27.333333333
884,2004-02-06,21,,27.666666667
885,2004-02-06,22,,28.333333333
886,2004-02-06,23,,27.666666667
887,2004-02-06,24,,28.666666667
888,2004-02-07,1,,27.666666667
889,2004-02-07,2,,27.333333333
890,2004-02-07,3,,27.666666667
891,2004-02-07,4,,27.666666667
892,2004-02-07,5,,27.333333333
893,2004-02-07,6,,28.0
894,2004-02-07,7,,28.333333333
895,2004-02-07,8,,28.333333333
896,2004-02-07,9,,28.666666667
897,2004-02-07,10,,29.333333333
898,2004-02-07,11,,29.666666667
899,2004-02-07,12,,30.0
900,2004-02-07,13,,31.333333333
901,2004-02-07,14,,32.666666667
902,2004-02-07,15,,32.0
903,2004-02-07,16,,32.333333333
904,2004-02-07,17,,31.666666667
905,2004-02-07,18,,29.666666667
906,2004-02-07,19,,29.666666667
907,2004-02-07,20,,29.0
908,2004-02-07,21,,27.0
909,2004-02-07,22,,24.0
910,2004-02-07,23,,21.333333333
911,2004-02-07,24,,19.333333333
912,2004-02-08,1,,17.666666667
913,2004-02-08,2,,16.333333333
914,2004-02-08,3,,14.333333333
915,2004-02-08,4,,14.0
916,2004-02-08,5,,12.333333333
917,2004-02-08,6,,11.0
918,2004-02-08,7,,10.0
919,2004-02-08,8,,8.0
920,2004-02-08,9,,7.0
921,2004-02-08,10,,8.3333333333
922,2004-02-08,11,,10.333333333
923,2004-02-08,12,,12.666666667
924,2004-02-08,13,,15.0
925,2004-02-08,14,,16.666666667
926,2004-02-08,15,,18.0
927,2004-02-08,16,,18.666666667
928,2004-02-08,17,,19.333333333
929,2004-02-08,18,,19.0
930,2004-02-08,19,,17.666666667
931,2004-02-08,20,,17.0
932,2004-02-08,21,,16.0
933,2004-02-08,22,,17.333333333
934,2004-02-08,23,,18.333333333
935,2004-02-08,24,,17.666666667
936,2004-02-09,1,,17.666666667
937,2004-02-09,2,,17.0
938,2004-02-09,3,,16.333333333
939,2004-02-09,4,,15.333333333
940,2004-02-09,5,,14.666666667
941,2004-02-09,6,,13.666666667
942,2004-02-09,7,,13.0
943,2004-02-09,8,,13.0
944,2004-02-09,9,,14.333333333
945,2004-02-09,10,,18.0
946,2004-02-09,11,,23.333333333
947,2004-02-09,12,,27.0
948,2004-02-09,13,,29.333333333
949,2004-02-09,14,,31.666666667
950,2004-02-09,15,,34.0
951,2004-02-09,16,,35.666666667
952,2004-02-09,17,,36.333333333
953,2004-02-09,18,,35.666666667
954,2004-02-09,19,,36.0
955,2004-02-09,20,,36.666666667
956,2004-02-09,21,,36.0
957,2004-02-09,22,,35.666666667
958,2004-02-09,23,,35.0
959,2004-02-09,24,,34.333333333
960,2004-02-10,1,,33.666666667
961,2004-02-10,2,,32.666666667
962,2004-02-10,3,,32.333333333
963,2004-02-10,4,,32.0
964,2004-02-10,5,,31.666666667
965,2004-02-10,6,,31.0
966,2004-02-10,7,,30.0
967,2004-02-10,8,,28.0
968,2004-02-10,9,,30.333333333
969,2004-02-10,10,,33.0
970,2004-02-10,11,,36.0
971,2004-02-10,12,,38.333333333
972,2004-02-10,13,,38.666666667
973,2004-02-10,14,,39.0
974,2004-02-10,15,,38.666666667
975,2004-02-10,16,,39.0
976,2004-02-10,17,,38.666666667
977,2004-02-10,18,,37.666666667
978,2004-02-10,19,,34.666666667
979,2004-02-10,20,,32.333333333
980,2004-02-10,21,,30.666666667
981,2004-02-10,22,,31.0
982,2004-02-10,23,,29.666666667
983,2004-02-10,24,,30.333333333
984,2004-02-11,1,,30.333333333
985,2004-02-11,2,,31.0
986,2004-02-11,3,,30.0
987,2004-02-11,4,,29.333333333
988,2004-02-11,5,,30.0
989,2004-02-11,6,,28.666666667
990,2004-02-11,7,,28.333333333
991,2004-02-11,8,,26.666666667
992,2004-02-11,9,,28.0
993,2004-02-11,10,,29.666666667
994,2004-02-11,11,,29.0
995,2004-02-11,12,,29.333333333
996,2004-02-11,13,,29.333333333
997,2004-02-11,14,,30.333333333
998,2004-02-11,15,,28.333333333
999,2004-02-11,16,,28.333333333
1000,2004-02-11,17,,27.0
1001,2004-02-11,18,,24.333333333
1002,2004-02-11,19,,22.333333333
1003,2004-02-11,20,,21.0
1004,2004-02-11,21,,19.0
1005,2004-02-11,22,,17.666666667
1006,2004-02-11,23,,16.0
1007,2004-02-11,24,,14.0
1008,2004-02-12,1,,13.333333333
1009,2004-02-12,2,,12.333333333
1010,2004-02-12,3,,10.333333333
1011,2004-02-12,4,,7.6666666667
1012,2004-02-12,5,,7.6666666667
1013,2004-02-12,6,,7.3333333333
1014,2004-02-12,7,,6.3333333333
1015,2004-02-12,8,,7.6666666667
1016,2004-02-12,9,,11.333333333
1017,2004-02-12,10,,13.333333333
1018,2004-02-12,11,,17.333333333
1019,2004-02-12,12,,19.333333333
1020,2004-02-12,13,,23.333333333
1021,2004-02-12,14,,25.0
1022,2004-02-12,15,,27.666666667
1023,2004-02-12,16,,29.0
1024,2004-02-12,17,,28.666666667
1025,2004-02-12,18,,27.0
1026,2004-02-12,19,,26.333333333
1027,2004-02-12,20,,25.333333333
1028,2004-02-12,21,,25.0
1029,2004-02-12,22,,23.666666667
1030,2004-02-12,23,,21.666666667
1031,2004-02-12,24,,21.333333333
1032,2004-02-13,1,,19.333333333
1033,2004-02-13,2,,19.666666667
1034,2004-02-13,3,,21.333333333
1035,2004-02-13,4,,20.666666667
1036,2004-02-13,5,,22.333333333
1037,2004-02-13,6,,22.333333333
1038,2004-02-13,7,,26.0
1039,2004-02-13,8,,25.0
1040,2004-02-13,9,,27.333333333
1041,2004-02-13,10,,30.333333333
1042,2004-02-13,11,,32.333333333
1043,2004-02-13,12,,33.666666667
1044,2004-02-13,13,,35.0
1045,2004-02-13,14,,36.0
1046,2004-02-13,15,,37.333333333
1047,2004-02-13,16,,37.333333333
1048,2004-02-13,17,,37.333333333
1049,2004-02-13,18,,36.666666667
1050,2004-02-13,19,,34.333333333
1051,2004-02-13,20,,33.333333333
1052,2004-02-13,21,,31.0
1053,2004-02-13,22,,30.0
1054,2004-02-13,23,,30.666666667
1055,2004-02-13,24,,31.333333333
1056,2004-02-14,1,,30.333333333
1057,2004-02-14,2,,30.333333333
1058,2004-02-14,3,,30.333333333
1059,2004-02-14,4,,31.0
1060,2004-02-14,5,,31.333333333
1061,2004-02-14,6,,30.666666667
1062,2004-02-14,7,,31.333333333
1063,2004-02-14,8,,29.666666667
1064,2004-02-14,9,,30.666666667
1065,2004-02-14,10,,32.333333333
1066,2004-02-14,11,,32.333333333
1067,2004-02-14,12,,34.333333333
1068,2004-02-14,13,,36.0
1069,2004-02-14,14,,37.0
1070,2004-02-14,15,,37.333333333
1071,2004-02-14,16,,34.666666667
1072,2004-02-14,17,,33.666666667
1073,2004-02-14,18,,31.666666667
1074,2004-02-14,19,,29.666666667
1075,2004-02-14,20,,27.666666667
1076,2004-02-14,21,,26.333333333
1077,2004-02-14,22,,25.0
1078,2004-02-14,23,,22.333333333
1079,2004-02-14,24,,20.333333333
1080,2004-02-15,1,,18.0
1081,2004-02-15,2,,16.0
1082,2004-02-15,3,,14.333333333
1083,2004-02-15,4,,12.333333333
1084,2004-02-15,5,,9.6666666667
1085,2004-02-15,6,,6.6666666667
1086,2004-02-15,7,,4.6666666667
1087,2004-02-15,8,,2.0
1088,2004-02-15,9,,2.0
1089,2004-02-15,10,,3.0
1090,2004-02-15,11,,5.0
1091,2004-02-15,12,,7.0
1092,2004-02-15,13,,9.0
1093,2004-02-15,14,,10.0
1094,2004-02-15,15,,12.333333333
1095,2004-02-15,16,,13.0
1096,2004-02-15,17,,13.0
1097,2004-02-15,18,,12.666666667
1098,2004-02-15,19,,10.333333333
1099,2004-02-15,20,,9.0
1100,2004-02-15,21,,7.3333333333
1101,2004-02-15,22,,4.0
1102,2004-02-15,23,,2.3333333333
1103,2004-02-15,24,,1.3333333333
1104,2004-02-16,1,,-0.666666667
1105,2004-02-16,2,,-1.333333333
1106,2004-02-16,3,,-3.0
1107,2004-02-16,4,,-3.333333333
1108,2004-02-16,5,,-6.333333333
1109,2004-02-16,6,,-6.0
1110,2004-02-16,7,,-7.333333333
1111,2004-02-16,8,,-7.333333333
1112,2004-02-16,9,,-4.0
1113,2004-02-16,10,,3.0
1114,2004-02-16,11,,11.333333333
1115,2004-02-16,12,,15.0
1116,2004-02-16,13,,17.333333333
1117,2004-02-16,14,,19.333333333
1118,2004-02-16,15,,20.666666667
1119,2004-02-16,16,,21.666666667
1120,2004-02-16,17,,21.666666667
1121,2004-02-16,18,,20.333333333
1122,2004-02-16,19,,17.333333333
1123,2004-02-16,20,,16.333333333
1124,2004-02-16,21,,14.0
1125,2004-02-16,22,,12.333333333
1126,2004-02-16,23,,10.666666667
1127,2004-02-16,24,,8.0
1128,2004-02-17,1,,6.0
1129,2004-02-17,2,,4.0
1130,2004-02-17,3,,2.6666666667
1131,2004-02-17,4,,1.6666666667
1132,2004-02-17,5,,-0.333333333
1133,2004-02-17,6,,-0.666666667
1134,2004-02-17,7,,-1.0
1135,2004-02-17,8,,-2.0
1136,2004-02-17,9,,1.3333333333
1137,2004-02-17,10,,7.0
1138,2004-02-17,11,,11.0
1139,2004-02-17,12,,15.666666667
1140,2004-02-17,13,,18.0
1141,2004-02-17,14,,21.0
1142,2004-02-17,15,,22.333333333
1143,2004-02-17,16,,23.0
1144,2004-02-17,17,,23.666666667
1145,2004-02-17,18,,23.333333333
1146,2004-02-17,19,,23.333333333
1147,2004-02-17,20,,23.333333333
1148,2004-02-17,21,,23.0
1149,2004-02-17,22,,22.0
1150,2004-02-17,23,,21.0
1151,2004-02-17,24,,20.333333333
1152,2004-02-18,1,,20.0
1153,2004-02-18,2,,20.333333333
1154,2004-02-18,3,,18.333333333
1155,2004-02-18,4,,16.666666667
1156,2004-02-18,5,,15.333333333
1157,2004-02-18,6,,15.0
1158,2004-02-18,7,,14.0
1159,2004-02-18,8,,13.0
1160,2004-02-18,9,,14.0
1161,2004-02-18,10,,16.333333333
1162,2004-02-18,11,,20.333333333
1163,2004-02-18,12,,23.666666667
1164,2004-02-18,13,,27.666666667
1165,2004-02-18,14,,30.666666667
1166,2004-02-18,15,,31.333333333
1167,2004-02-18,16,,32.0
1168,2004-02-18,17,,32.0
1169,2004-02-18,18,,30.333333333
1170,2004-02-18,19,,27.333333333
1171,2004-02-18,20,,26.333333333
1172,2004-02-18,21,,24.666666667
1173,2004-02-18,22,,22.0
1174,2004-02-18,23,,20.666666667
1175,2004-02-18,24,,18.333333333
1176,2004-02-19,1,,19.0
1177,2004-02-19,2,,19.0
1178,2004-02-19,3,,19.333333333
1179,2004-02-19,4,,19.0
1180,2004-02-19,5,,17.666666667
1181,2004-02-19,6,,18.333333333
1182,2004-02-19,7,,18.333333333
1183,2004-02-19,8,,20.333333333
1184,2004-02-19,9,,22.666666667
1185,2004-02-19,10,,25.0
1186,2004-02-19,11,,27.0
1187,2004-02-19,12,,29.0
1188,2004-02-19,13,,30.666666667
1189,2004-02-19,14,,31.666666667
1190,2004-02-19,15,,32.333333333
1191,2004-02-19,16,,32.666666667
1192,2004-02-19,17,,32.666666667
1193,2004-02-19,18,,31.333333333
1194,2004-02-19,19,,29.333333333
1195,2004-02-19,20,,27.666666667
1196,2004-02-19,21,,26.666666667
1197,2004-02-19,22,,24.333333333
1198,2004-02-19,23,,23.666666667
1199,2004-02-19,24,,23.0
1200,2004-02-20,1,,22.0
1201,2004-02-20,2,,20.333333333
1202,2004-02-20,3,,21.0
1203,2004-02-20,4,,19.666666667
1204,2004-02-20,5,,19.333333333
1205,2004-02-20,6,,19.0
1206,2004-02-20,7,,18.666666667
1207,2004-02-20,8,,17.333333333
1208,2004-02-20,9,,22.0
1209,2004-02-20,10,,27.333333333
1210,2004-02-20,11,,30.333333333
1211,2004-02-20,12,,33.666666667
1212,2004-02-20,13,,35.0
1213,2004-02-20,14,,35.0
1214,2004-02-20,15,,36.666666667
1215,2004-02-20,16,,36.0
1216,2004-02-20,17,,35.333333333
1217,2004-02-20,18,,35.0
1218,2004-02-20,19,,32.333333333
1219,2004-02-20,20,,31.333333333
1220,2004-02-20,21,,31.333333333
1221,2004-02-20,22,,31.333333333
1222,2004-02-20,23,,31.0
1223,2004-02-20,24,,31.0
1224,2004-02-21,1,,31.333333333
1225,2004-02-21,2,,31.333333333
1226,2004-02-21,3,,31.666666667
1227,2004-02-21,4,,32.0
1228,2004-02-21,5,,32.0
1229,2004-02-21,6,,32.333333333
1230,2004-02-21,7,,32.0
1231,2004-02-21,8,,33.666666667
1232,2004-02-21,9,,33.0
1233,2004-02-21,10,,33.0
1234,2004-02-21,11,,33.666666667
1235,2004-02-21,12,,33.666666667
1236,2004-02-21,13,,33.666666667
1237,2004-02-21,14,,34.0
1238,2004-02-21,15,,34.333333333
1239,2004-02-21,16,,34.333333333
1240,2004-02-21,17,,34.333333333
1241,2004-02-21,18,,34.0
1242,2004-02-21,19,,33.666666667
1243,2004-02-21,20,,33.0
1244,2004-02-21,21,,33.333333333
1245,2004-02-21,22,,33.0
1246,2004-02-21,23,,32.666666667
1247,2004-02-21,24,,32.333333333
1248,2004-02-22,1,,31.333333333
1249,2004-02-22,2,,31.0
1250,2004-02-22,3,,31.0
1251,2004-02-22,4,,30.666666667
1252,2004-02-22,5,,30.666666667
1253,2004-02-22,6,,30.666666667
1254,2004-02-22,7,,31.0
1255,2004-02-22,8,,31.0
1256,2004-02-22,9,,31.0
1257,2004-02-22,10,,31.666666667
1258,2004-02-22,11,,31.666666667
1259,2004-02-22,12,,32.333333333
1260,2004-02-22,13,,32.666666667
1261,2004-02-22,14,,33.333333333
1262,2004-02-22,15,,32.666666667
1263,2004-02-22,16,,33.0
1264,2004-02-22,17,,32.666666667
1265,2004-02-22,18,,32.333333333
1266,2004-02-22,19,,31.333333333
1267,2004-02-22,20,,30.666666667
1268,2004-02-22,21,,31.0
1269,2004-02-22,22,,30.333333333
1270,2004-02-22,23,,29.333333333
1271,2004-02-22,24,,29.0
1272,2004-02-23,1,,28.333333333
1273,2004-02-23,2,,27.0
1274,2004-02-23,3,,26.0
1275,2004-02-23,4,,25.333333333
1276,2004-02-23,5,,24.666666667
1277,2004-02-23,6,,22.0
1278,2004-02-23,7,,21.0
1279,2004-02-23,8,,21.333333333
1280,2004-02-23,9,,22.666666667
1281,2004-02-23,10,,25.333333333
1282,2004-02-23,11,,27.666666667
1283,2004-02-23,12,,30.333333333
1284,2004-02-23,13,,31.333333333
1285,2004-02-23,14,,33.666666667
1286,2004-02-23,15,,35.0
1287,2004-02-23,16,,35.666666667
1288,2004-02-23,17,,35.333333333
1289,2004-02-23,18,,33.666666667
1290,2004-02-23,19,,31.0
1291,2004-02-23,20,,29.0
1292,2004-02-23,21,,26.333333333
1293,2004-02-23,22,,25.333333333
1294,2004-02-23,23,,24.666666667
1295,2004-02-23,24,,23.333333333
1296,2004-02-24,1,,22.333333333
1297,2004-02-24,2,,20.666666667
1298,2004-02-24,3,,17.666666667
1299,2004-02-24,4,,16.666666667
1300,2004-02-24,5,,15.0
1301,2004-02-24,6,,13.0
1302,2004-02-24,7,,11.666666667
1303,2004-02-24,8,,9.6666666667
1304,2004-02-24,9,,14.666666667
1305,2004-02-24,10,,19.333333333
1306,2004-02-24,11,,23.666666667
1307,2004-02-24,12,,27.0
1308,2004-02-24,13,,28.333333333
1309,2004-02-24,14,,30.333333333
1310,2004-02-24,15,,30.666666667
1311,2004-02-24,16,,30.0
1312,2004-02-24,17,,30.0
1313,2004-02-24,18,,29.333333333
1314,2004-02-24,19,,27.333333333
1315,2004-02-24,20,,25.333333333
1316,2004-02-24,21,,24.666666667
1317,2004-02-24,22,,22.0
1318,2004-02-24,23,,22.333333333
1319,2004-02-24,24,,19.333333333
1320,2004-02-25,1,,18.333333333
1321,2004-02-25,2,,16.666666667
1322,2004-02-25,3,,15.666666667
1323,2004-02-25,4,,14.666666667
1324,2004-02-25,5,,13.333333333
1325,2004-02-25,6,,12.333333333
1326,2004-02-25,7,,12.0
1327,2004-02-25,8,,13.0
1328,2004-02-25,9,,15.666666667
1329,2004-02-25,10,,20.666666667
1330,2004-02-25,11,,24.666666667
1331,2004-02-25,12,,27.333333333
1332,2004-02-25,13,,30.0
1333,2004-02-25,14,,31.666666667
1334,2004-02-25,15,,33.0
1335,2004-02-25,16,,34.0
1336,2004-02-25,17,,33.666666667
1337,2004-02-25,18,,33.0
1338,2004-02-25,19,,30.666666667
1339,2004-02-25,20,,28.666666667
1340,2004-02-25,21,,26.333333333
1341,2004-02-25,22,,24.666666667
1342,2004-02-25,23,,23.333333333
1343,2004-02-25,24,,22.666666667
1344,2004-02-26,1,,20.333333333
1345,2004-02-26,2,,18.666666667
1346,2004-02-26,3,,18.0
1347,2004-02-26,4,,17.666666667
1348,2004-02-26,5,,18.0
1349,2004-02-26,6,,19.0
1350,2004-02-26,7,,16.333333333
1351,2004-02-26,8,,15.0
1352,2004-02-26,9,,19.333333333
1353,2004-02-26,10,,23.666666667
1354,2004-02-26,11,,25.666666667
1355,2004-02-26,12,,28.0
1356,2004-02-26,13,,29.666666667
1357,2004-02-26,14,,31.0
1358,2004-02-26,15,,31.333333333
1359,2004-02-26,16,,32.0
1360,2004-02-26,17,,32.0
1361,2004-02-26,18,,31.0
1362,2004-02-26,19,,28.333333333
1363,2004-02-26,20,,27.333333333
1364,2004-02-26,21,,25.333333333
1365,2004-02-26,22,,24.0
1366,2004-02-26,23,,22.0
1367,2004-02-26,24,,19.666666667
1368,2004-02-27,1,,17.666666667
1369,2004-02-27,2,,16.333333333
1370,2004-02-27,3,,14.666666667
1371,2004-02-27,4,,14.0
1372,2004-02-27,5,,12.333333333
1373,2004-02-27,6,,11.333333333
1374,2004-02-27,7,,10.666666667
1375,2004-02-27,8,,9.3333333333
1376,2004-02-27,9,,15.666666667
1377,2004-02-27,10,,21.0
1378,2004-02-27,11,,27.333333333
1379,2004-02-27,12,,30.333333333
1380,2004-02-27,13,,33.0
1381,2004-02-27,14,,35.0
1382,2004-02-27,15,,36.333333333
1383,2004-02-27,16,,37.333333333
1384,2004-02-27,17,,37.333333333
1385,2004-02-27,18,,35.666666667
1386,2004-02-27,19,,33.333333333
1387,2004-02-27,20,,31.666666667
1388,2004-02-27,21,,29.333333333
1389,2004-02-27,22,,28.333333333
1390,2004-02-27,23,,26.666666667
1391,2004-02-27,24,,25.666666667
1392,2004-02-28,1,,24.666666667
1393,2004-02-28,2,,23.0
1394,2004-02-28,3,,22.0
1395,2004-02-28,4,,22.0
1396,2004-02-28,5,,22.333333333
1397,2004-02-28,6,,21.0
1398,2004-02-28,7,,22.0
1399,2004-02-28,8,,22.0
1400,2004-02-28,9,,25.333333333
1401,2004-02-28,10,,29.666666667
1402,2004-02-28,11,,35.333333333
1403,2004-02-28,12,,38.0
1404,2004-02-28,13,,41.0
1405,2004-02-28,14,,42.333333333
1406,2004-02-28,15,,43.666666667
1407,2004-02-28,16,,44.0
1408,2004-02-28,17,,44.0
1409,2004-02-28,18,,42.0
1410,2004-02-28,19,,40.0
1411,2004-02-28,20,,36.666666667
1412,2004-02-28,21,,35.0
1413,2004-02-28,22,,31.0
1414,2004-02-28,23,,29.666666667
1415,2004-02-28,24,,28.333333333
1416,2004-02-29,1,,26.333333333
1417,2004-02-29,2,,25.0
1418,2004-02-29,3,,24.666666667
1419,2004-02-29,4,,24.0
1420,2004-02-29,5,,24.333333333
1421,2004-02-29,6,,22.666666667
1422,2004-02-29,7,,22.333333333
1423,2004-02-29,8,,23.666666667
1424,2004-02-29,9,,26.333333333
1425,2004-02-29,10,,33.333333333
1426,2004-02-29,11,,37.666666667
1427,2004-02-29,12,,42.333333333
1428,2004-02-29,13,,44.0
1429,2004-02-29,14,,44.666666667
1430,2004-02-29,15,,46.0
1431,2004-02-29,16,,45.333333333
1432,2004-02-29,17,,45.666666667
1433,2004-02-29,18,,44.666666667
1434,2004-02-29,19,,43.0
1435,2004-02-29,20,,41.333333333
1436,2004-02-29,21,,41.333333333
1437,2004-02-29,22,,39.0
1438,2004-02-29,23,,37.0
1439,2004-02-29,24,,36.0
1440,2004-03-01,1,,34.666666667
1441,2004-03-01,2,,34.0
1442,2004-03-01,3,,34.0
1443,2004-03-01,4,,33.666666667
1444,2004-03-01,5,,32.333333333
1445,2004-03-01,6,,30.666666667
1446,2004-03-01,7,,29.333333333
1447,2004-03-01,8,,29.333333333
1448,2004-03-01,9,,33.666666667
1449,2004-03-01,10,,38.666666667
1450,2004-03-01,11,,41.666666667
1451,2004-03-01,12,,44.333333333
1452,2004-03-01,13,,46.0
1453,2004-03-01,14,,47.666666667
1454,2004-03-01,15,,48.0
1455,2004-03-01,16,,48.666666667
1456,2004-03-01,17,,48.333333333
1457,2004-03-01,18,,46.666666667
1458,2004-03-01,19,,43.0
1459,2004-03-01,20,,40.666666667
1460,2004-03-01,21,,39.0
1461,2004-03-01,22,,39.666666667
1462,2004-03-01,23,,39.333333333
1463,2004-03-01,24,,40.0
1464,2004-03-02,1,,40.666666667
1465,2004-03-02,2,,41.333333333
1466,2004-03-02,3,,41.333333333
1467,2004-03-02,4,,40.0
1468,2004-03-02,5,,40.0
1469,2004-03-02,6,,40.0
1470,2004-03-02,7,,40.0
1471,2004-03-02,8,,39.0
1472,2004-03-02,9,,39.666666667
1473,2004-03-02,10,,41.666666667
1474,2004-03-02,11,,41.0
1475,2004-03-02,12,,42.666666667
1476,2004-03-02,13,,43.666666667
1477,2004-03-02,14,,45.333333333
1478,2004-03-02,15,,47.0
1479,2004-03-02,16,,50.0
1480,2004-03-02,17,,49.333333333
1481,2004-03-02,18,,48.0
1482,2004-03-02,19,,47.0
1483,2004-03-02,20,,47.0
1484,2004-03-02,21,,47.666666667
1485,2004-03-02,22,,46.333333333
1486,2004-03-02,23,,46.0
1487,2004-03-02,24,,45.666666667
1488,2004-03-03,1,,45.0
1489,2004-03-03,2,,44.0
1490,2004-03-03,3,,43.0
1491,2004-03-03,4,,42.666666667
1492,2004-03-03,5,,42.333333333
1493,2004-03-03,6,,42.666666667
1494,2004-03-03,7,,42.0
1495,2004-03-03,8,,42.0
1496,2004-03-03,9,,42.0
1497,2004-03-03,10,,42.333333333
1498,2004-03-03,11,,43.0
1499,2004-03-03,12,,44.0
1500,2004-03-03,13,,44.666666667
1501,2004-03-03,14,,45.0
1502,2004-03-03,15,,45.0
1503,2004-03-03,16,,45.333333333
1504,2004-03-03,17,,44.0
1505,2004-03-03,18,,42.333333333
1506,2004-03-03,19,,40.0
1507,2004-03-03,20,,39.0
1508,2004-03-03,21,,37.666666667
1509,2004-03-03,22,,37.0
1510,2004-03-03,23,,34.666666667
1511,2004-03-03,24,,34.333333333
1512,2004-03-04,1,,34.0
1513,2004-03-04,2,,32.333333333
1514,2004-03-04,3,,31.333333333
1515,2004-03-04,4,,32.333333333
1516,2004-03-04,5,,32.0
1517,2004-03-04,6,,32.333333333
1518,2004-03-04,7,,32.333333333
1519,2004-03-04,8,,32.666666667
1520,2004-03-04,9,,35.0
1521,2004-03-04,10,,37.0
1522,2004-03-04,11,,39.333333333
1523,2004-03-04,12,,41.666666667
1524,2004-03-04,13,,42.666666667
1525,2004-03-04,14,,44.0
1526,2004-03-04,15,,45.0
1527,2004-03-04,16,,45.333333333
1528,2004-03-04,17,,45.333333333
1529,2004-03-04,18,,45.0
1530,2004-03-04,19,,42.333333333
1531,2004-03-04,20,,42.333333333
1532,2004-03-04,21,,39.666666667
1533,2004-03-04,22,,38.0
1534,2004-03-04,23,,36.333333333
1535,2004-03-04,24,,35.666666667
1536,2004-03-05,1,,34.0
1537,2004-03-05,2,,32.666666667
1538,2004-03-05,3,,32.333333333
1539,2004-03-05,4,,31.666666667
